Event	ID	Name			Wwise Object Path	Notes
	50153667	Play_PLAYER_VO_Damage			\Default Work Unit\PLAYER\Play_PLAYER_VO_Damage	
	64295941	Play_CRE_Ranged_VO_Death			\Default Work Unit\CRE\Play_CRE_Ranged_VO_Death	
	109646642	Play_PLAYER_Spells_Geyser_Into			\Default Work Unit\PLAYER\Play_PLAYER_Spells_Geyser_Into	
	122885765	Play_CRE_Attack_Melee_Impact			\Default Work Unit\CRE\Play_CRE_Attack_Melee_Impact	
	269855390	Play_PLAYER_VO_Death			\Default Work Unit\PLAYER\Play_PLAYER_VO_Death	
	537140814	Play_CRE_Ranged_VO_Damage			\Default Work Unit\CRE\Play_CRE_Ranged_VO_Damage	
	1380117869	Play_CRE_Attack_Ranged_Cast			\Default Work Unit\CRE\Play_CRE_Attack_Ranged_Cast	
	1872518156	Play_CRE_Melee_VO_Death			\Default Work Unit\CRE\Play_CRE_Melee_VO_Death	
	2265527082	Play_PLAYER_Spells_Waterblast_Impact			\Default Work Unit\PLAYER\Play_PLAYER_Spells_Waterblast_Impact	
	2429775919	Play_CRE_Ranged_VO_Effort			\Default Work Unit\CRE\Play_CRE_Ranged_VO_Effort	
	3117251788	Stop_PLAYER_Spells_Geyser_Loop			\Default Work Unit\PLAYER\Stop_PLAYER_Spells_Geyser_Loop	
	3438232227	Play_PLAYER_Spells_Rockblast_Cast			\Default Work Unit\PLAYER\Play_PLAYER_Spells_Rockblast_Cast	
	3588967361	Play_CRE_Melee_VO_Damage			\Default Work Unit\CRE\Play_CRE_Melee_VO_Damage	
	3830336674	Play_PLAYER_VO_Effort			\Default Work Unit\PLAYER\Play_PLAYER_VO_Effort	
	3858206673	Play_PLAYER_Spells_Waterblast_Cast			\Default Work Unit\PLAYER\Play_PLAYER_Spells_Waterblast_Cast	
	3970481665	Stop_Atmos_HubArea			\Default Work Unit\Stop_Atmos_HubArea	
	3982659403	Play_Atmos_HubArea			\Default Work Unit\Play_Atmos_HubArea	
	4067737111	Play_PLAYER_Spells_Fireball_Cast			\Default Work Unit\PLAYER\Play_PLAYER_Spells_Fireball_Cast	
	4173274099	Play_PLAYER_Spells_Generic_Cast			\Default Work Unit\PLAYER\Play_PLAYER_Spells_Generic_Cast	
	4265159516	Play_CRE_Melee_VO_Effort			\Default Work Unit\CRE\Play_CRE_Melee_VO_Effort	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	724904604	PLAYER_SFX_Spells_Fireball_Cast_01	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\PLAYER_SFX_Spells_Fireball_Cast_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\PLAYER_Spells\PLAYER_Spells_Fireball\PLAYER_Spells_Fireball_Cast\PLAYER_SFX_Spells_Fireball_Cast_01		75480
	755692199	PLAYER_Spells_Rockblast_Cast_01	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\PLAYER_Spells_Rockblast_Cast_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\PLAYER_Spells\PLAYER_Spells_Rockblast\PLAYER_Spells_Rockblast_Cast\PLAYER_Spells_Rockblast_Cast_01		47434
	760889496	CRE_Melee_01_VO_Effort_03	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\CRE_Melee_01_VO_Effort_03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\CRE\CRE_Melee_VO\CRE_Melee_VO_Effort\CRE_Melee_VO_Effort_01\CRE_Melee_01_VO_Effort_03		77974
	798198027	CRE_Ranged_01_VO_Death_01	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\CRE_Ranged_01_VO_Death_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\CRE\CRE_Ranged_VO\CRE_Ranged_VO_Death\CRE_Ranged_01_VO_Death_01		90170
	815484516	PLAYER_VO_Effort_01	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\PLAYER_VO_Effort_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\PLAYER_VO\PLAYER_VO_Effort\PLAYER_VO_Effort_01		23352
	837335822	PLAYER_VO_Death_03	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\PLAYER_VO_Death_03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\PLAYER_VO\PLAYER_VO_Death\PLAYER_VO_Death_03		107022
	847892321	CRE_Melee_02_VO_Death_01	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\CRE_Melee_02_VO_Death_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\CRE\CRE_Melee_VO\CRE_Melee_VO_Death\CRE_Melee_VO_Death_02\CRE_Melee_02_VO_Death_01		172864
	878339663	PLAYER_Spells_Generic_Cast_02	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\CRE_SFX_Spell_Cast_02_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\PLAYER_Spells\PLAYER_Spells_Generic\PLAYER_Spells_Generic_Cast\PLAYER_Spells_Generic_Cast_02		138304
	881084198	PLAYER_VO_Death_02	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\PLAYER_VO_Death_02_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\PLAYER_VO\PLAYER_VO_Death\PLAYER_VO_Death_02		33344
	903000987	CRE_Melee_02_VO_Damage_04	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\CRE_Melee_02_VO_Damage_04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\CRE\CRE_Melee_VO\CRE_Melee_VO_Damage\CRE_Melee_VO_Damage_02\CRE_Melee_02_VO_Damage_04		50676
	910106102	CRE_Attack_Melee_Impact_03	C:\Users\Shep\Desktop\GAME_JAM\Project Directory\Sorcerers-Guild\Sorcerer's Guild\Wwise_Project\Magic_and_Shit_Wwise_Project\.cache\Windows\SFX\CRE_Attack_Melee_Impact_03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\CRE\CRE_Attack_Melee\CRE_Attack_Melee_Impact\CRE_Attack_Melee_Impact_03		77888
